team,scorer,assist1,assist2
STL,T.OSHIE,M.PAAJARVI,A.PIETRANGELO
STL,D.BACKES,J.SCHWARTZ,B.JACKMAN
OTT,M.MICHALEK,J.SPEZZA,M.ZIBANEJAD
OTT,K.TURRIS,E.KARLSSON,J.COWEN
OTT,J.SPEZZA,M.ZIBANEJAD,M.METHOT
STL,J.LEOPOLD,J.SCHWARTZ,D.ROY
WPG,A.LADD,M.FROLIK,B.LITTLE
CAR,R.NASH,D.BOWMAN,T.RUUTU
WPG,C.THORBURN,J.TROUBA,B.WHEELER
NYR,R.CALLAHAN,C.HAGELIN,
NYR,R.CALLAHAN,B.RICHARDS,
COL,G.LANDESKOG,N.MACKINNON,P.STASTNY
NYR,A.STRALMAN,M.ZUCCARELLO,D.BRASSARD
NYR,D.BRASSARD,M.ZUCCARELLO,
NYR,B.RICHARDS,R.CALLAHAN,C.HAGELIN
BOS,M.LUCIC,D.KREJCI,J.IGINLA
BOS,J.IGINLA,Z.CHARA,M.LUCIC
VAN,R.DIAZ,Z.KASSIAN,R.STANTON
BOS,D.PAILLE,J.BOYCHUK,
PHI,M.STREIT,C.GIROUX,S.HARTNELL
S.J,M.NIETO,T.WINGELS,M.IRWIN
S.J,M.NIETO,B.BURNS,J.THORNTON
PHI,M.READ,S.DOWNIE,S.COUTURIER
PHI,M.RAFFL,E.GUSTAFSSON,A.HALL
PHI,C.GIROUX,,
PHI,J.VORACEK,C.GIROUX,S.HARTNELL
CHI,P.KANE,J.TOEWS,P.SHARP
CHI,B.BICKELL,P.KANE,A.SHAW
L.A,D.DOUGHTY,S.VOYNOV,A.KOPITAR
L.A,A.KOPITAR,J.CARTER,T.TOFFOLI
CHI,M.KRUGER,N.LEDDY,B.SMITH
CHI,N.LEDDY,M.HOSSA,K.VERSTEEG
CHI,P.KANE,P.SHARP,J.TOEWS
L.A,T.TOFFOLI,J.CARTER,A.KOPITAR
N.J,R.CARTER,S.BERNIER,S.GIONTA
COL,P.PARENTEAU,T.BARRIE,G.LANDESKOG
COL,R.OREILLY,M.DUCHENE,N.MACKINNON
DET,J.ABDELKADER,H.ZETTERBERG,G.NYQUIST
DET,J.ABDELKADER,N.KRONWALL,
CBJ,R.JOHANSEN,N.HORTON,B.JENNER
CBJ,R.UMBERGER,J.WISNIEWSKI,M.LETESTU
ANA,M.PERREAULT,P.MAROON,T.SELANNE
CBJ,N.FOLIGNO,R.UMBERGER,A.ANISIMOV
CBJ,N.FOLIGNO,C.ATKINSON,F.TYUTIN
ANA,R.GETZLAF,H.LINDHOLM,D.PENNER
OTT,S.DA COSTA,C.CONACHER,E.CONDRA
PIT,B.GIBBONS,O.MAATTA,J.JOKINEN
PIT,J.NEAL,R.BORTUZZO,E.MALKIN
EDM,J.PETRY,N.YAKUPOV,D.PERRON
BUF,S.OTT,T.MYERS,C.HODGSON
BUF,D.STAFFORD,Z.GIRGENSONS,M.WEBER
EDM,J.SCHULTZ,D.PERRON,A.FERENCE
EDM,M.HENDRICKS,B.GORDON,M.MARINCIN
WPG,T.ENSTROM,C.THORBURN,B.WHEELER
MTL,B.GIONTA,T.PLEKANEC,A.MARKOV
WPG,M.FROLIK,A.LADD,
WSH,J.CHIMERA,J.WARD,C.CARRICK
WSH,J.WARD,M.JOHANSSON,J.CHIMERA
DET,G.NYQUIST,D.ALFREDSSON,N.KRONWALL
WSH,J.CARLSON,N.BACKSTROM,M.ERAT
DET,T.TATAR,R.SHEAHAN,T.JURCO
WSH,J.WARD,J.CHIMERA,C.CARRICK
DET,G.NYQUIST,H.ZETTERBERG,T.TATAR
DET,G.NYQUIST,H.ZETTERBERG,N.KRONWALL
WSH,T.BROUWER,,
DET,J.ABDELKADER,G.NYQUIST,H.ZETTERBERG
WSH,A.OVECHKIN,J.CARLSON,N.BACKSTROM
CGY,T.GALIARDI,K.WESTGARTH,C.BUTLER
MIN,M.COOKE,,
CGY,D.WIDEMAN,C.BUTLER,T.GALIARDI
CGY,M.BACKLUND,M.GIORDANO,L.STEMPNIAK
MIN,D.HEATLEY,M.GRANLUND,Z.PARISE
MIN,K.BALLARD,K.BRODZIAK,D.HEATLEY
CGY,M.BACKLUND,S.MONAHAN,M.GIORDANO
S.J,J.PAVELSKI,S.HANNAN,
CHI,B.SAAD,K.VERSTEEG,M.HOSSA
DAL,T.DALEY,C.EAKIN,R.PEVERLEY
DAL,J.BENN,T.SEGUIN,
STL,J.SCHWARTZ,C.STEWART,V.TARASENKO
STL,D.BACKES,J.BOUWMEESTER,D.ROY
NSH,P.GAUSTAD,,
NSH,M.FISHER,P.HORNQVIST,E.NYSTROM
NSH,R.JOSI,D.LEGWAND,C.SMITH
STL,V.TARASENKO,A.PIETRANGELO,B.ELLIOTT
CBJ,B.JENNER,R.JOHANSEN,N.HORTON
CBJ,R.JOHANSEN,B.JENNER,N.HORTON
FLA,B.BOYES,B.CAMPBELL,S.UPSHALL
CBJ,N.FOLIGNO,N.NIKITIN,
CBJ,M.LETESTU,C.TROPP,D.MACKENZIE
OTT,C.NEIL,J.COWEN,E.GRYBA
OTT,C.GREENING,C.NEIL,
TOR,P.KESSEL,J.VAN RIEMSDYK,C.GUNNARSSON
TOR,J.LUPUL,N.KADRI,
TOR,P.KESSEL,M.RIELLY,C.FRANSON
OTT,C.NEIL,C.CECI,C.GREENING
TOR,P.KESSEL,T.BOZAK,
TOR,T.BOZAK,P.KESSEL,J.VAN RIEMSDYK
TOR,N.KADRI,,
PHX,M.RIBEIRO,D.SCHLEMKO,A.VERMETTE
PHX,Z.MICHALEK,O.EKMAN-LARSSON,M.RIBEIRO
PIT,E.MALKIN,J.NEAL,J.JOKINEN
PHX,R.VRBATA,M.HANZAL,
PHI,W.SIMMONDS,V.LECAVALIER,C.GIROUX
PHI,C.GIROUX,S.HARTNELL,W.SIMMONDS
COL,T.BARRIE,N.MACKINNON,
COL,J.MCGINN,E.JOHNSON,R.OREILLY
COL,G.LANDESKOG,N.MACKINNON,P.PARENTEAU
COL,M.CLICHE,P.BORDELEAU,J.MCGINN
BUF,M.DAGOSTINI,T.ENNIS,C.EHRHOFF
COL,N.MACKINNON,E.JOHNSON,S.VARLAMOV
COL,G.LANDESKOG,E.JOHNSON,
COL,J.MCGINN,R.OREILLY,M.DUCHENE
T.B,N.THOMPSON,V.HEDMAN,J.BROWN
MTL,D.BRIERE,B.GIONTA,
T.B,N.THOMPSON,V.HEDMAN,A.KILLORN
BOS,D.KREJCI,J.IGINLA,M.LUCIC
BOS,D.HAMILTON,Z.CHARA,C.SODERBERG
BOS,C.SODERBERG,C.KELLY,M.BARTKOWSKI
BOS,T.KRUG,Z.CHARA,J.IGINLA
WPG,Z.BOGOSIAN,T.ENSTROM,A.LADD
WPG,D.SETOGUCHI,D.BYFUGLIEN,M.SCHEIFELE
VAN,A.EDLER,A.BURROWS,R.KESLER
VAN,R.KESLER,,
WPG,M.FROLIK,A.LADD,B.LITTLE
VAN,J.GARRISON,R.STANTON,R.KESLER
WPG,D.SETOGUCHI,J.TROUBA,
WSH,J.CHIMERA,N.BACKSTROM,J.CARLSON
DET,D.MILLER,L.GLENDENING,P.EAVES
DET,D.DEKEYSER,R.SHEAHAN,
WSH,C.WELLMAN,A.OVECHKIN,T.STRACHAN
DET,G.NYQUIST,,
WSH,J.WARD,A.OVECHKIN,J.CARLSON
NSH,S.WEBER,P.HORNQVIST,
N.J,P.ELIAS,J.JAGR,T.ZAJAC
N.J,J.JAGR,P.ELIAS,T.ZAJAC
NSH,D.LEGWAND,R.JOSI,S.JONES
NSH,S.WEBER,C.WILSON,
CAR,N.GERBE,A.SEKERA,J.FAULK
STL,D.BACKES,D.ROY,T.OSHIE
CAR,J.SKINNER,J.STAAL,
CAR,A.SEMIN,,
NYR,B.BOYLE,M.STAAL,
NYI,K.OKPOSO,C.DE HAAN,J.BAILEY
NYR,D.BRASSARD,M.STAAL,M.ZUCCARELLO
NYR,B.RICHARDS,R.CALLAHAN,C.HAGELIN
NYR,R.MCDONAGH,D.MOORE,
PIT,E.MALKIN,J.JOKINEN,J.NEAL
L.A,A.KOPITAR,D.DOUGHTY,S.VOYNOV
PIT,C.KUNITZ,J.JOKINEN,S.CROSBY
PIT,J.JOKINEN,E.MALKIN,M.NISKANEN
PIT,T.GLASS,M.NISKANEN,O.MAATTA
N.J,D.ZUBRUS,J.JAGR,M.ZIDLICKY
N.J,T.ZAJAC,D.BRUNNER,P.ELIAS
DAL,J.BENN,T.SEGUIN,V.NICHUSHKIN
DAL,T.SEGUIN,E.COLE,A.CHIASSON
N.J,P.ELIAS,T.ZAJAC,J.JAGR
OTT,M.METHOT,M.ZIBANEJAD,J.SPEZZA
OTT,E.KARLSSON,J.SPEZZA,M.MICHALEK
T.B,A.KILLORN,N.KUCHEROV,V.HEDMAN
OTT,Z.SMITH,,
OTT,K.TURRIS,B.RYAN,
OTT,B.RYAN,K.TURRIS,C.MACARTHUR
T.B,T.JOHNSON,O.PALAT,
T.B,V.HEDMAN,M.ST. LOUIS,O.PALAT
ANA,P.MAROON,F.BEAUCHEMIN,M.PERREAULT
PHI,V.LECAVALIER,E.GUSTAFSSON,S.DOWNIE
ANA,R.GETZLAF,H.LINDHOLM,K.PALMIERI
ANA,C.PERRY,R.GETZLAF,C.FOWLER
PHI,M.READ,M.STREIT,S.COUTURIER
ANA,D.WINNIK,S.KOIVU,
ANA,S.KOIVU,A.COGLIANO,
PHI,M.RAFFL,L.SCHENN,M.READ
BUF,T.ENNIS,M.MOULSON,Z.GIRGENSONS
PHX,A.VERMETTE,M.BOEDKER,K.YANDLE
PHX,D.MOSS,J.HALPERN,Z.MICHALEK
BUF,S.OTT,V.LEINO,A.SULZER
BUF,Z.GIRGENSONS,,
CGY,L.STEMPNIAK,M.BACKLUND,D.WIDEMAN
CGY,M.GIORDANO,M.BACKLUND,J.HUDLER
S.J,E.HAYES,P.MARLEAU,T.WINGELS
CGY,S.MONAHAN,J.COLBORNE,L.SMID
CGY,J.HUDLER,D.WIDEMAN,
COL,R.OREILLY,M.DUCHENE,J.MCGINN
MIN,Z.PARISE,D.HEATLEY,R.SUTER
COL,J.MITCHELL,N.GUENIN,M.DUCHENE
COL,P.STASTNY,E.JOHNSON,G.LANDESKOG
COL,M.TALBOT,J.MITCHELL,N.MACKINNON
MIN,Z.PARISE,J.POMINVILLE,M.GRANLUND
MIN,M.GRANLUND,Z.PARISE,K.BALLARD
COL,N.MACKINNON,A.BENOIT,T.BARRIE
MIN,J.POMINVILLE,M.GRANLUND,Z.PARISE
CBJ,D.MACKENZIE,R.UMBERGER,F.TYUTIN
CBJ,R.JOHANSEN,B.JENNER,C.ATKINSON
CBJ,B.DUBINSKY,R.MURRAY,
CBJ,R.JOHANSEN,J.JOHNSON,F.TYUTIN
WSH,J.WARD,J.CARLSON,B.HOLTBY
WSH,E.FEHR,D.ORLOV,T.WILSON
CBJ,C.ATKINSON,M.CALVERT,B.DUBINSKY
FLA,N.BJUGSTAD,S.UPSHALL,D.SHORE
FLA,S.BERGENHEIM,B.BOYES,S.GOMEZ
TOR,C.FRANSON,N.KADRI,J.VAN RIEMSDYK
TOR,M.RAYMOND,T.BODIE,T.GLEASON
TOR,J.VAN RIEMSDYK,P.KESSEL,D.PHANEUF
TOR,N.KULEMIN,J.LUPUL,N.KADRI
TOR,J.LUPUL,N.KADRI,M.RIELLY
FLA,D.KULIKOV,M.GOC,
TOR,T.BOZAK,P.KESSEL,
MTL,A.EMELIN,A.MARKOV,D.BRIERE
MTL,M.PACIORETTY,B.GALLAGHER,D.DESHARNAIS
BOS,D.HAMILTON,L.ERIKSSON,C.SODERBERG
MTL,B.GIONTA,T.PLEKANEC,P.SUBBAN
MTL,D.BRIERE,B.GALLAGHER,
VAN,C.HIGGINS,R.KESLER,A.EDLER
VAN,T.SESTITO,R.STANTON,Z.KASSIAN
CHI,M.HOSSA,K.VERSTEEG,B.SAAD
CHI,B.SAAD,S.BROOKBANK,M.HANDZUS
CHI,J.TOEWS,B.SEABROOK,P.SHARP
CHI,P.SHARP,J.TOEWS,D.KEITH
CHI,B.SAAD,M.HOSSA,
EDM,J.SCHULTZ,N.SCHULTZ,T.HALL
EDM,T.HALL,J.EBERLE,R.NUGENT-HOPKINS
EDM,J.EBERLE,R.NUGENT-HOPKINS,T.HALL
NYI,B.NELSON,M.DONOVAN,C.CLUTTERBUCK
NYR,B.POULIOT,D.BRASSARD,M.ZUCCARELLO
NYR,D.CARCILLO,D.MOORE,B.BOYLE
CGY,M.BACKLUND,L.STEMPNIAK,
CHI,P.KANE,K.VERSTEEG,N.LEDDY
CGY,L.BOUMA,M.STAJAN,
CHI,P.SHARP,J.TOEWS,D.KEITH
CGY,M.STAJAN,D.JONES,
CGY,M.BACKLUND,L.STEMPNIAK,M.GIORDANO
CHI,B.SMITH,B.BOLLIG,J.ODUYA
CHI,M.HOSSA,N.HJALMARSSON,B.SAAD
CGY,T.BRODIE,S.MONAHAN,L.STEMPNIAK
MTL,B.PRUST,J.GORGES,R.BOURQUE
MTL,B.GALLAGHER,D.DESHARNAIS,M.PACIORETTY
MTL,M.PACIORETTY,A.MARKOV,B.GALLAGHER
WSH,A.OVECHKIN,N.BACKSTROM,T.BROUWER
WSH,A.OVECHKIN,M.GREEN,M.JOHANSSON
BUF,C.EHRHOFF,M.MOULSON,T.ENNIS
BUF,C.HODGSON,M.MOULSON,T.ENNIS
WSH,M.GREEN,D.ORLOV,J.BEAGLE
BUF,P.VARONE,M.FOLIGNO,B.FLYNN
WSH,T.BROUWER,M.ERAT,A.OVECHKIN
BUF,C.HODGSON,,
WSH,M.GREEN,A.OVECHKIN,M.ERAT
MIN,J.POMINVILLE,M.GRANLUND,Z.PARISE
ANA,D.PENNER,R.GETZLAF,C.PERRY
MIN,M.GRANLUND,Z.PARISE,R.SUTER
MIN,Z.PARISE,M.SCANDELLA,N.PROSSER
MIN,E.HAULA,J.POMINVILLE,M.SCANDELLA
ANA,M.PERREAULT,T.SELANNE,
PHX,O.EKMAN-LARSSON,A.VERMETTE,
PHX,O.EKMAN-LARSSON,S.DOAN,M.BOEDKER
PHX,A.VERMETTE,M.BOEDKER,L.KORPIKOSKI
NSH,S.JONES,M.DEL ZOTTO,C.SMITH
WPG,C.THORBURN,M.STUART,J.TROUBA
NSH,R.JOSI,C.SMITH,D.LEGWAND
NSH,N.SPALING,P.GAUSTAD,C.SISSONS
WPG,M.SCHEIFELE,,
WPG,B.WHEELER,M.SCHEIFELE,J.TROUBA
NSH,M.FISHER,P.HORNQVIST,S.WEBER
STL,A.STEEN,J.SCHWARTZ,D.BACKES
STL,B.MORROW,J.BOUWMEESTER,P.BERGLUND
STL,M.LAPIERRE,M.PAAJARVI,P.BERGLUND
OTT,S.DA COSTA,M.MICHALEK,E.KARLSSON
OTT,S.DA COSTA,J.SPEZZA,C.CONACHER
CBJ,C.ATKINSON,M.CALVERT,J.WISNIEWSKI
CBJ,J.WISNIEWSKI,C.ATKINSON,J.JOHNSON
OTT,J.SPEZZA,C.GREENING,M.METHOT
PHI,S.HARTNELL,K.TIMONEN,C.GIROUX
PHI,S.HARTNELL,C.GIROUX,M.STREIT
PHI,A.HALL,M.RAFFL,E.GUSTAFSSON
PHI,C.GIROUX,S.HARTNELL,J.VORACEK
PHI,S.COUTURIER,M.STREIT,
TOR,N.KADRI,,
TOR,N.KADRI,J.LUPUL,C.GUNNARSSON
T.B,M.CARLE,O.PALAT,N.KUCHEROV
T.B,M.BARBERIO,O.PALAT,B.CROMBEEN
TOR,J.VAN RIEMSDYK,P.KESSEL,T.BOZAK
BOS,M.LUCIC,J.IGINLA,D.KREJCI
BOS,Z.CHARA,T.KRUG,D.KREJCI
BOS,M.LUCIC,J.IGINLA,M.BARTKOWSKI
BOS,R.SMITH,C.SODERBERG,L.ERIKSSON
FLA,B.BOYES,N.BJUGSTAD,
FLA,D.KULIKOV,S.BERGENHEIM,S.GOMEZ
BOS,S.THORNTON,G.CAMPBELL,
BOS,D.KREJCI,,
COL,N.MACKINNON,M.TALBOT,T.BARRIE
COL,J.MCGINN,R.OREILLY,M.DUCHENE
DAL,J.BENN,T.SEGUIN,
DAL,T.SEGUIN,J.BENN,A.GOLIGOSKI
COL,P.STASTNY,G.LANDESKOG,
DAL,T.SEGUIN,A.GOLIGOSKI,S.GONCHAR
COL,A.TANGUAY,G.LANDESKOG,M.TALBOT
PIT,C.KUNITZ,B.GIBBONS,S.CROSBY
PIT,D.ENGELLAND,C.ADAMS,T.GLASS
PIT,T.GLASS,C.ADAMS,S.CROSBY
L.A,A.KOPITAR,J.CARTER,J.MUZZIN
EDM,D.PERRON,S.GAGNER,N.YAKUPOV
VAN,J.SCHROEDER,D.BOOTH,
EDM,D.PERRON,N.YAKUPOV,
VAN,J.SCHROEDER,K.BIEKSA,R.STANTON
EDM,J.JOENSUU,R.SMYTH,T.HALL
EDM,D.PERRON,,
CBJ,D.MACKENZIE,F.TYUTIN,C.TROPP
CBJ,R.UMBERGER,R.JOHANSEN,N.FOLIGNO
CAR,E.STAAL,A.SEMIN,J.FAULK
CAR,E.STAAL,J.TLUSTY,
CAR,J.STAAL,E.LINDHOLM,J.SKINNER
BOS,L.ERIKSSON,D.PAILLE,T.KRUG
NYI,F.NIELSEN,K.OKPOSO,
BOS,B.MARCHAND,P.BERGERON,R.SMITH
NYI,M.GRABNER,K.OKPOSO,T.HICKEY
BOS,R.SMITH,S.THORNTON,B.MARCHAND
NYI,K.OKPOSO,M.GRABNER,
BOS,C.SODERBERG,M.LUCIC,J.IGINLA
BOS,P.BERGERON,B.MARCHAND,
BOS,Z.CHARA,B.MARCHAND,D.HAMILTON
EDM,J.SCHULTZ,J.JOENSUU,R.SMYTH
NSH,D.LEGWAND,N.SPALING,C.SMITH
EDM,J.EBERLE,T.HALL,R.NUGENT-HOPKINS
EDM,R.SMYTH,C.POTTER,T.HALL
EDM,N.YAKUPOV,S.GAGNER,
EDM,R.NUGENT-HOPKINS,J.EBERLE,J.SCHULTZ
CHI,B.BOLLIG,B.SMITH,M.KRUGER
WPG,B.WHEELER,E.KANE,M.STUART
WPG,A.LADD,,
WPG,B.WHEELER,T.ENSTROM,
VAN,K.BIEKSA,C.HIGGINS,Z.DALPE
VAN,J.HANSEN,R.KESLER,
PHX,A.VERMETTE,D.MOSS,D.MORRIS
PHX,A.VERMETTE,L.KORPIKOSKI,
VAN,C.HIGGINS,D.HAMHUIS,
VAN,Z.DALPE,J.GARRISON,Z.KASSIAN
PHX,A.VERMETTE,S.DOAN,M.BOEDKER
PHX,S.DOAN,M.RIBEIRO,D.MOSS
VAN,K.BIEKSA,B.RICHARDSON,C.HIGGINS
FLA,S.BERGENHEIM,D.KULIKOV,M.WEAVER
DET,G.NYQUIST,J.FRANZEN,
DET,D.ALFREDSSON,B.SMITH,B.LASHOFF
DET,R.SHEAHAN,T.TATAR,P.EAVES
FLA,J.WINCHESTER,T.GILBERT,M.GOC
DET,T.TATAR,R.SHEAHAN,T.JURCO
FLA,D.SHORE,T.FLEISCHMANN,T.GILBERT
FLA,B.BOYES,B.CAMPBELL,
N.J,P.ELIAS,R.CLOWE,
NYR,D.MOORE,A.STRALMAN,B.BOYLE
N.J,P.ELIAS,J.JAGR,M.ZIDLICKY
N.J,T.ZAJAC,J.JAGR,M.FAYNE
NYR,M.STAAL,D.MOORE,
NYR,M.ZUCCARELLO,J.MOORE,D.BRASSARD
NYR,M.ZUCCARELLO,D.BRASSARD,B.POULIOT
NYR,C.HAGELIN,R.CALLAHAN,A.STRALMAN
NYR,R.NASH,D.STEPAN,M.STAAL
NYR,D.STEPAN,,
MIN,M.COOKE,,
MIN,K.BALLARD,M.GRANLUND,J.POMINVILLE
S.J,J.THORNTON,J.PAVELSKI,M.IRWIN
S.J,P.MARLEAU,T.WINGELS,M.IRWIN
S.J,J.THORNTON,J.PAVELSKI,
DAL,S.GONCHAR,R.WHITNEY,K.LEHTONEN
DAL,J.BENN,A.GOLIGOSKI,T.SEGUIN
DAL,R.PEVERLEY,S.HORCOFF,
BUF,M.ELLIS,H.TALLINDER,V.LEINO
CBJ,D.MACKENZIE,R.MURRAY,M.LETESTU
BUF,C.EHRHOFF,,
BUF,M.FOLIGNO,J.MCBAIN,C.EHRHOFF
BUF,S.OTT,C.HODGSON,C.EHRHOFF
CBJ,M.LETESTU,D.MACKENZIE,C.TROPP
BUF,C.HODGSON,,
T.B,T.JOHNSON,V.HEDMAN,O.PALAT
T.B,M.BARBERIO,V.FILPPULA,A.KILLORN
T.B,V.FILPPULA,J.BROWN,N.KUCHEROV
COL,J.MITCHELL,G.LANDESKOG,T.BARRIE
COL,T.BARRIE,N.MACKINNON,M.TALBOT
T.B,T.JOHNSON,M.ST. LOUIS,V.HEDMAN
T.B,T.JOHNSON,V.HEDMAN,S.SALO
WSH,A.OVECHKIN,J.CHIMERA,J.WARD
WSH,J.ERSKINE,M.ERAT,T.BROUWER
WSH,J.BEAGLE,T.WILSON,M.GREEN
WSH,J.CARLSON,B.LAICH,M.ERAT
WSH,C.WELLMAN,A.OVECHKIN,C.CARRICK
ANA,C.PERRY,R.GETZLAF,
ANA,M.BELESKEY,N.BONINO,T.SELANNE
ANA,A.COGLIANO,K.PALMIERI,
WPG,M.SCHEIFELE,E.KANE,B.WHEELER
WPG,B.WHEELER,J.TROUBA,O.PAVELEC
TOR,D.PHANEUF,P.KESSEL,
WPG,B.LITTLE,T.ENSTROM,D.BYFUGLIEN
WPG,Z.BOGOSIAN,B.LITTLE,A.LADD
TOR,T.BODIE,N.KADRI,M.RIELLY
TOR,T.GLEASON,C.ASHTON,C.FRANSON
TOR,P.KESSEL,J.VAN RIEMSDYK,
WPG,D.BYFUGLIEN,A.LADD,M.FROLIK
BOS,Z.CHARA,J.IGINLA,D.KREJCI
BOS,J.IGINLA,M.LUCIC,T.KRUG
BOS,R.SMITH,,
BOS,P.BERGERON,B.MARCHAND,
PHI,C.GIROUX,J.VORACEK,K.TIMONEN
BOS,J.IGINLA,T.KRUG,D.KREJCI
BOS,Z.CHARA,J.IGINLA,D.KREJCI
NYI,T.VANEK,K.OKPOSO,J.TAVARES
NYI,K.OKPOSO,T.VANEK,T.HICKEY
STL,V.TARASENKO,M.LAPIERRE,
STL,V.TARASENKO,A.STEEN,K.SHATTENKIRK
NYI,M.MARTIN,C.MCDONALD,C.CIZIKAS
STL,T.OSHIE,A.PIETRANGELO,A.STEEN
CAR,N.GERBE,M.MALHOTRA,M.KOMISAREK
CAR,E.STAAL,A.SEMIN,R.HAINSEY
CAR,M.MALHOTRA,N.GERBE,D.BOWMAN
CAR,R.NASH,A.SEKERA,R.DVORAK
OTT,K.TURRIS,C.MACARTHUR,E.GRYBA
OTT,K.TURRIS,C.MACARTHUR,E.GRYBA
CAR,T.RUUTU,A.SEKERA,A.SEMIN
OTT,M.ZIBANEJAD,B.RYAN,C.CONACHER
CAR,M.MALHOTRA,N.GERBE,D.BOWMAN
PHX,M.BOEDKER,A.VERMETTE,L.KORPIKOSKI
PHX,R.VRBATA,M.HANZAL,M.RIBEIRO
PHX,D.MORRIS,J.HALPERN,R.KLINKHAMMER
PHX,M.RIBEIRO,D.MOSS,M.SMITH
EDM,M.HENDRICKS,R.JONES,B.GORDON
EDM,D.PERRON,C.POTTER,M.MARINCIN
EDM,R.NUGENT-HOPKINS,J.EBERLE,T.HALL
COL,R.OREILLY,M.DUCHENE,
COL,P.STASTNY,G.LANDESKOG,A.TANGUAY
COL,J.MCGINN,R.OREILLY,M.DUCHENE
FLA,S.UPSHALL,T.FLEISCHMANN,T.GILBERT
FLA,S.UPSHALL,S.BERGENHEIM,T.GILBERT
DET,H.ZETTERBERG,D.ALFREDSSON,N.KRONWALL
DET,R.SHEAHAN,,
MTL,B.GALLAGHER,D.DESHARNAIS,P.SUBBAN
DET,N.KRONWALL,G.NYQUIST,J.ERICSSON
DET,G.NYQUIST,H.ZETTERBERG,J.ABDELKADER
NSH,E.NYSTROM,G.BOURQUE,M.CULLEN
CGY,M.GIORDANO,K.RUSSELL,M.BACKLUND
NSH,E.NYSTROM,R.JOSI,S.WEBER
NSH,E.NYSTROM,P.GAUSTAD,V.BARTLEY
CGY,D.JONES,M.STAJAN,
NSH,E.NYSTROM,M.CULLEN,R.JOSI
CGY,M.BACKLUND,K.RUSSELL,L.STEMPNIAK
CGY,D.JONES,T.BRODIE,
N.J,S.GIONTA,J.JAGR,
N.J,A.HENRIQUE,J.JAGR,T.ZAJAC
WSH,J.CHIMERA,J.ERSKINE,T.WILSON
S.J,J.PAVELSKI,J.BRAUN,
NYI,M.GRABNER,T.HICKEY,
NYI,B.NELSON,M.GRABNER,
PIT,C.KUNITZ,S.CROSBY,O.MAATTA
PIT,S.CROSBY,C.KUNITZ,M.NISKANEN
PIT,O.MAATTA,C.KUNITZ,M.NISKANEN
PIT,K.LETANG,S.CROSBY,J.NEAL
NYI,J.BAILEY,P.REGIN,F.NIELSEN
PIT,E.MALKIN,J.NEAL,
NYI,K.OKPOSO,J.TAVARES,M.DONOVAN
PIT,B.SUTTER,,
T.B,T.JOHNSON,V.HEDMAN,
OTT,E.KARLSSON,C.MACARTHUR,J.SPEZZA
T.B,B.CROMBEEN,V.HEDMAN,V.FILPPULA
OTT,C.MACARTHUR,J.SPEZZA,B.RYAN
T.B,O.PALAT,M.ST. LOUIS,V.HEDMAN
OTT,C.NEIL,Z.SMITH,E.KARLSSON
L.A,A.KOPITAR,T.LEWIS,D.KING
ANA,D.PENNER,C.PERRY,N.BONINO
ANA,P.MAROON,M.FISTRIC,
VAN,C.HIGGINS,D.WEISE,C.TANEV
NSH,C.SMITH,N.SPALING,
NSH,N.SPALING,S.JONES,M.CULLEN
DAL,J.BENN,T.SEGUIN,V.NICHUSHKIN
TOR,N.KULEMIN,C.GUNNARSSON,N.KADRI
DAL,C.EAKIN,A.GOLIGOSKI,
DAL,V.NICHUSHKIN,J.BENN,S.GONCHAR
DAL,S.HORCOFF,S.GONCHAR,K.LEHTONEN
DAL,R.PEVERLEY,J.BENN,J.BENN
DAL,T.DALEY,A.GOLIGOSKI,C.EAKIN
DAL,V.NICHUSHKIN,T.SEGUIN,J.BENN
MIN,J.POMINVILLE,M.GRANLUND,D.HEATLEY
MIN,M.COOKE,J.FONTAINE,K.BRODZIAK
CHI,P.KANE,N.LEDDY,P.SHARP
CBJ,J.JOHNSON,,
PHI,B.SCHENN,,
PHI,V.LECAVALIER,M.STREIT,A.MESZAROS
CBJ,D.MACKENZIE,A.ANISIMOV,C.TROPP
CBJ,M.CALVERT,J.WISNIEWSKI,B.DUBINSKY
CBJ,B.DUBINSKY,M.CALVERT,F.TYUTIN
CBJ,N.HORTON,R.MURRAY,
STL,A.STEEN,J.SCHWARTZ,D.BACKES
NYR,R.NASH,D.STEPAN,R.MCDONAGH
STL,K.SHATTENKIRK,A.PIETRANGELO,D.BACKES
BUF,C.HODGSON,S.OTT,
CAR,J.SKINNER,,
BUF,B.FLYNN,P.VARONE,M.FOLIGNO
CAR,A.SEMIN,A.SEKERA,J.FAULK
BUF,T.ENNIS,D.STAFFORD,Z.KONOPKA
CAR,A.SEMIN,E.STAAL,J.TLUSTY
CAR,A.SEKERA,T.RUUTU,M.KOMISAREK
CAR,J.TLUSTY,A.SEKERA,
CHI,M.HOSSA,J.TOEWS,J.ODUYA
CHI,A.SHAW,P.KANE,B.SAAD
DET,T.TATAR,B.SMITH,T.JURCO
DET,P.EAVES,J.ABDELKADER,H.ZETTERBERG
CHI,P.SHARP,D.KEITH,P.KANE
DET,K.QUINCEY,G.NYQUIST,H.ZETTERBERG
DET,G.NYQUIST,H.ZETTERBERG,J.ABDELKADER
CHI,M.KRUGER,,
CGY,S.MONAHAN,T.GALIARDI,J.COLBORNE
